IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6551-1),The remote host is missing an update for the 'ghostscript' package(s) announced via the USN-6551-1 advisory.,"
Vulnerable package:   ghostscript
Installed version:    ghostscript-10.01.2~dfsg1-0ubuntu2
Fixed version:      >=ghostscript-10.01.2~dfsg1-0ubuntu2.2
",1.3.6.1.4.1.25623.1.1.12.2023.6551.1,CVE-2023-46751,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,563be41c-bea9-43af-89a3-f2d515b0862b,,Please install the updated package(s).,"'ghostscript' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Ghostscript incorrectly handled writing TIFF files.
A remote attacker could possibly use this issue to cause Ghostscript to
crash, resulting in a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6551-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6551.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0491,DFN-CERT-2023-3099,WID-SEC-2023-3075",,Ubuntu,freshly installed
Laptop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6539-1),The remote host is missing an update for the 'python-cryptography' package(s) announced via the USN-6539-1 advisory.,"
Vulnerable package:   python3-cryptography
Installed version:    python3-cryptography-38.0.4-4
Fixed version:      >=python3-cryptography-38.0.4-4ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6539.1,"CVE-2023-23931,CVE-2023-49083",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d7bdd4c1-d90d-4a74-854f-8de5af549093,,Please install the updated package(s).,"'python-cryptography' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that the python-cryptography Cipher.update_into function
would incorrectly accept objects with immutable buffers. This would result
in corrupted output, contrary to expectations. This issue only affected
Ubuntu 20.04 LTS, Ubuntu 22.04 LTS, and Ubuntu 23.04. (CVE-2023-23931)

It was dicovered that python-cryptography incorrectly handled loading
certain PKCS7 certificates. A remote attacker could possibly use this
issue to cause python-cryptography to crash, resulting in a denial of
service. This issue only affected Ubuntu 22.04 LTS, Ubuntu 23.04, and
Ubuntu 23.10. (CVE-2023-49083)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6539-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6539.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0312,DFN-CERT-2024-0174,DFN-CERT-2023-3146,DFN-CERT-2023-3056,DFN-CERT-2023-3014,DFN-CERT-2023-2783,DFN-CERT-2023-1656,DFN-CERT-2023-1651,DFN-CERT-2023-1423,DFN-CERT-2023-1230,DFN-CERT-2023-0440,WID-SEC-2023-2922,WID-SEC-2023-2679,WID-SEC-2023-2266,WID-SEC-2023-2031,WID-SEC-2023-1818,WID-SEC-2023-1812,WID-SEC-2023-1793,WID-SEC-2023-1021",,Ubuntu,freshly installed
Laptop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6673-1),The remote host is missing an update for the 'python-cryptography' package(s) announced via the USN-6673-1 advisory.,"
Vulnerable package:   python3-cryptography
Installed version:    python3-cryptography-38.0.4-4
Fixed version:      >=python3-cryptography-38.0.4-4ubuntu0.23.10.2
",1.3.6.1.4.1.25623.1.1.12.2024.6673.1,"CVE-2023-50782,CVE-2024-26130",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,5e84bc6a-2f35-4bb8-8cd0-196f622fbf00,,Please install the updated package(s).,"'python-cryptography' package(s) on Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","Hubert Kario discovered that python-cryptography incorrectly handled
errors returned by the OpenSSL API when processing incorrect padding in
RSA PKCS#1 v1.5. A remote attacker could possibly use this issue to expose
confidential or sensitive information. (CVE-2023-50782)

It was discovered that python-cryptography incorrectly handled memory
operations when processing mismatched PKCS#12 keys. A remote attacker could
possibly use this issue to cause python-cryptography to crash, leading to a
denial of service. This issue only affected Ubuntu 23.10. (CVE-2024-26130)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6673-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6673.1)
Version used: 2024-03-05T04:08:40Z
",,,"DFN-CERT-2024-0575,DFN-CERT-2024-0566,DFN-CERT-2024-0524",,Ubuntu,freshly installed
Laptop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6644-1),The remote host is missing an update for the 'tiff' package(s) announced via the USN-6644-1 advisory.,"
Vulnerable package:   libtiff6
Installed version:    libtiff6-4.5.1+git230720-1ubuntu1
Fixed version:      >=libtiff6-4.5.1+git230720-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6644.1,"CVE-2023-52356,CVE-2023-6228,CVE-2023-6277",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,70f654aa-d239-4b71-b179-b00eb08aa130,,Please install the updated package(s).,"'tiff' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 23.10.","It was discovered that LibTIFF incorrectly handled certain files. If
a user were tricked into opening a specially crafted file, an attacker
could possibly use this issue to cause the application to crash, resulting
in a denial of service. (CVE-2023-52356)

It was discovered that LibTIFF incorrectly handled certain image files
with the tiffcp utility. If a user were tricked into opening a specially
crafted image file, an attacker could possibly use this issue to cause
tiffcp to crash, resulting in a denial of service. (CVE-2023-6228)

It was discovered that LibTIFF incorrectly handled certain files. If
a user were tricked into opening a specially crafted file, an attacker
could possibly use this issue to cause the application to consume
resources, resulting in a denial of service. (CVE-2023-6277)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6644-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6644.1)
Version used: 2024-02-20T04:09:33Z
",,,"DFN-CERT-2024-0649,DFN-CERT-2024-0479,DFN-CERT-2024-0446,DFN-CERT-2024-0034,WID-SEC-2024-0219,WID-SEC-2023-3169,WID-SEC-2023-3004",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6658-1),The remote host is missing an update for the 'libxml2' package(s) announced via the USN-6658-1 advisory.,"
Vulnerable package:   libxml2
Installed version:    libxml2-2.9.14+dfsg-1.3
Fixed version:      >=libxml2-2.9.14+dfsg-1.3ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6658.1,CVE-2024-25062,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,7a73997f-3f01-42ee-8b65-dac76019d0ca,,Please install the updated package(s).,"'libxml2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that libxml2 incorrectly handled certain XML documents. A
remote attacker could possibly use this issue to cause libxml2 to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6658-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6658.1)
Version used: 2024-02-27T04:09:22Z
",,,"DFN-CERT-2024-0732,DFN-CERT-2024-0377,WID-SEC-2024-0280",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6505-1),The remote host is missing an update for the 'nghttp2' package(s) announced via the USN-6505-1 advisory.,"
Vulnerable package:   libnghttp2-14
Installed version:    libnghttp2-14-1.55.1-1
Fixed version:      >=libnghttp2-14-1.55.1-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6505.1,CVE-2023-44487,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,bef8d811-9e6b-4000-9ae5-8a68bcf820e6,,Please install the updated package(s).,"'nghttp2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that nghttp2 incorrectly handled request cancellation. A
remote attacker could possibly use this issue to cause nghttp2 to consume
resources, leading to a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6505-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6505.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0830,DFN-CERT-2024-0819,DFN-CERT-2024-0760,DFN-CERT-2024-0526,DFN-CERT-2024-0522,DFN-CERT-2024-0491,DFN-CERT-2024-0464,DFN-CERT-2024-0398,DFN-CERT-2024-0367,DFN-CERT-2024-0337,DFN-CERT-2024-0149,DFN-CERT-2024-0134,DFN-CERT-2024-0133,DFN-CERT-2024-0129,DFN-CERT-2024-0081,DFN-CERT-2024-0048,DFN-CERT-2023-3167,DFN-CERT-2023-3124,DFN-CERT-2023-3119,DFN-CERT-2023-3073,DFN-CERT-2023-3059,DFN-CERT-2023-3035,DFN-CERT-2023-3007,DFN-CERT-2023-2996,DFN-CERT-2023-2991,DFN-CERT-2023-2971,DFN-CERT-2023-2959,DFN-CERT-2023-2912,DFN-CERT-2023-2892,DFN-CERT-2023-2882,DFN-CERT-2023-2876,DFN-CERT-2023-2864,DFN-CERT-2023-2851,DFN-CERT-2023-2849,DFN-CERT-2023-2787,DFN-CERT-2023-2785,DFN-CERT-2023-2730,DFN-CERT-2023-2729,DFN-CERT-2023-2708,DFN-CERT-2023-2696,DFN-CERT-2023-2695,DFN-CERT-2023-2680,DFN-CERT-2023-2677,DFN-CERT-2023-2675,DFN-CERT-2023-2670,DFN-CERT-2023-2666,DFN-CERT-2023-2646,DFN-CERT-2023-2637,DFN-CERT-2023-2636,DFN-CERT-2023-2635,DFN-CERT-2023-2623,DFN-CERT-2023-2603,DFN-CERT-2023-2600,DFN-CERT-2023-2599,DFN-CERT-2023-2597,DFN-CERT-2023-2596,DFN-CERT-2023-2595,DFN-CERT-2023-2590,DFN-CERT-2023-2589,DFN-CERT-2023-2586,DFN-CERT-2023-2585,DFN-CERT-2023-2572,DFN-CERT-2023-2571,DFN-CERT-2023-2568,DFN-CERT-2023-2564,DFN-CERT-2023-2556,DFN-CERT-2023-2555,DFN-CERT-2023-2552,DFN-CERT-2023-2549,DFN-CERT-2023-2547,DFN-CERT-2023-2528,DFN-CERT-2023-2522,DFN-CERT-2023-2512,DFN-CERT-2023-2504,DFN-CERT-2023-2501,DFN-CERT-2023-2487,DFN-CERT-2023-2469,DFN-CERT-2023-2468,DFN-CERT-2023-2459,DFN-CERT-2023-2457,DFN-CERT-2023-2453,DFN-CERT-2023-2450,DFN-CERT-2023-2449,DFN-CERT-2023-2439,WID-SEC-2024-0597,WID-SEC-2024-0521,WID-SEC-2024-0519,WID-SEC-2024-0123,WID-SEC-2024-0121,WID-SEC-2024-0118,WID-SEC-2024-0117,WID-SEC-2024-0116,WID-SEC-2024-0115,WID-SEC-2024-0108,WID-SEC-2024-0107,WID-SEC-2024-0106,WID-SEC-2024-0025,WID-SEC-2023-3146,WID-SEC-2023-2993,WID-SEC-2023-2788,WID-SEC-2023-2723,WID-SEC-2023-2655,WID-SEC-2023-2628,WID-SEC-2023-2627,WID-SEC-2023-2618,WID-SEC-2023-2611,WID-SEC-2023-2606",,Ubuntu,freshly installed
Laptop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6505-1),The remote host is missing an update for the 'nghttp2' package(s) announced via the USN-6505-1 advisory.,"
Vulnerable package:   libnghttp2-14
Installed version:    libnghttp2-14-1.55.1-1
Fixed version:      >=libnghttp2-14-1.55.1-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6505.1,CVE-2023-44487,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,6e27d857-c35c-4db3-a8ba-f6fabb418fa7,,Please install the updated package(s).,"'nghttp2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that nghttp2 incorrectly handled request cancellation. A
remote attacker could possibly use this issue to cause nghttp2 to consume
resources, leading to a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6505-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6505.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0830,DFN-CERT-2024-0819,DFN-CERT-2024-0760,DFN-CERT-2024-0526,DFN-CERT-2024-0522,DFN-CERT-2024-0491,DFN-CERT-2024-0464,DFN-CERT-2024-0398,DFN-CERT-2024-0367,DFN-CERT-2024-0337,DFN-CERT-2024-0149,DFN-CERT-2024-0134,DFN-CERT-2024-0133,DFN-CERT-2024-0129,DFN-CERT-2024-0081,DFN-CERT-2024-0048,DFN-CERT-2023-3167,DFN-CERT-2023-3124,DFN-CERT-2023-3119,DFN-CERT-2023-3073,DFN-CERT-2023-3059,DFN-CERT-2023-3035,DFN-CERT-2023-3007,DFN-CERT-2023-2996,DFN-CERT-2023-2991,DFN-CERT-2023-2971,DFN-CERT-2023-2959,DFN-CERT-2023-2912,DFN-CERT-2023-2892,DFN-CERT-2023-2882,DFN-CERT-2023-2876,DFN-CERT-2023-2864,DFN-CERT-2023-2851,DFN-CERT-2023-2849,DFN-CERT-2023-2787,DFN-CERT-2023-2785,DFN-CERT-2023-2730,DFN-CERT-2023-2729,DFN-CERT-2023-2708,DFN-CERT-2023-2696,DFN-CERT-2023-2695,DFN-CERT-2023-2680,DFN-CERT-2023-2677,DFN-CERT-2023-2675,DFN-CERT-2023-2670,DFN-CERT-2023-2666,DFN-CERT-2023-2646,DFN-CERT-2023-2637,DFN-CERT-2023-2636,DFN-CERT-2023-2635,DFN-CERT-2023-2623,DFN-CERT-2023-2603,DFN-CERT-2023-2600,DFN-CERT-2023-2599,DFN-CERT-2023-2597,DFN-CERT-2023-2596,DFN-CERT-2023-2595,DFN-CERT-2023-2590,DFN-CERT-2023-2589,DFN-CERT-2023-2586,DFN-CERT-2023-2585,DFN-CERT-2023-2572,DFN-CERT-2023-2571,DFN-CERT-2023-2568,DFN-CERT-2023-2564,DFN-CERT-2023-2556,DFN-CERT-2023-2555,DFN-CERT-2023-2552,DFN-CERT-2023-2549,DFN-CERT-2023-2547,DFN-CERT-2023-2528,DFN-CERT-2023-2522,DFN-CERT-2023-2512,DFN-CERT-2023-2504,DFN-CERT-2023-2501,DFN-CERT-2023-2487,DFN-CERT-2023-2469,DFN-CERT-2023-2468,DFN-CERT-2023-2459,DFN-CERT-2023-2457,DFN-CERT-2023-2453,DFN-CERT-2023-2450,DFN-CERT-2023-2449,DFN-CERT-2023-2439,WID-SEC-2024-0597,WID-SEC-2024-0521,WID-SEC-2024-0519,WID-SEC-2024-0123,WID-SEC-2024-0121,WID-SEC-2024-0118,WID-SEC-2024-0117,WID-SEC-2024-0116,WID-SEC-2024-0115,WID-SEC-2024-0108,WID-SEC-2024-0107,WID-SEC-2024-0106,WID-SEC-2024-0025,WID-SEC-2023-3146,WID-SEC-2023-2993,WID-SEC-2023-2788,WID-SEC-2023-2723,WID-SEC-2023-2655,WID-SEC-2023-2628,WID-SEC-2023-2627,WID-SEC-2023-2618,WID-SEC-2023-2611,WID-SEC-2023-2606",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6539-1),The remote host is missing an update for the 'python-cryptography' package(s) announced via the USN-6539-1 advisory.,"
Vulnerable package:   python3-cryptography
Installed version:    python3-cryptography-38.0.4-4
Fixed version:      >=python3-cryptography-38.0.4-4ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6539.1,"CVE-2023-23931,CVE-2023-49083",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,1d59efac-710f-4c93-89c6-7c01c2cd720e,,Please install the updated package(s).,"'python-cryptography' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that the python-cryptography Cipher.update_into function
would incorrectly accept objects with immutable buffers. This would result
in corrupted output, contrary to expectations. This issue only affected
Ubuntu 20.04 LTS, Ubuntu 22.04 LTS, and Ubuntu 23.04. (CVE-2023-23931)

It was dicovered that python-cryptography incorrectly handled loading
certain PKCS7 certificates. A remote attacker could possibly use this
issue to cause python-cryptography to crash, resulting in a denial of
service. This issue only affected Ubuntu 22.04 LTS, Ubuntu 23.04, and
Ubuntu 23.10. (CVE-2023-49083)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6539-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6539.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0312,DFN-CERT-2024-0174,DFN-CERT-2023-3146,DFN-CERT-2023-3056,DFN-CERT-2023-3014,DFN-CERT-2023-2783,DFN-CERT-2023-1656,DFN-CERT-2023-1651,DFN-CERT-2023-1423,DFN-CERT-2023-1230,DFN-CERT-2023-0440,WID-SEC-2023-2922,WID-SEC-2023-2679,WID-SEC-2023-2266,WID-SEC-2023-2031,WID-SEC-2023-1818,WID-SEC-2023-1812,WID-SEC-2023-1793,WID-SEC-2023-1021",,Ubuntu,freshly installed
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6450-1),The remote host is missing an update for the 'openssl' package(s) announced via the USN-6450-1 advisory.,"
Vulnerable package:   libssl3
Installed version:    libssl3-3.0.10-1ubuntu2
Fixed version:      >=libssl3-3.0.10-1ubuntu2.1
",1.3.6.1.4.1.25623.1.1.12.2023.6450.1,"CVE-2023-2975,CVE-2023-3446,CVE-2023-3817,CVE-2023-5363",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,ed2da87c-22c7-4fae-bdd7-25dde0c885df,,Please install the updated package(s).,"'openssl' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Tony Battersby discovered that OpenSSL incorrectly handled key and
initialization vector (IV) lengths. This could lead to truncation issues
and result in loss of confidentiality for some symmetric cipher modes.
(CVE-2023-5363)

Juerg Wullschleger discovered that OpenSSL incorrectly handled the AES-SIV
cipher. This could lead to empty data entries being ignored, resulting in
certain applications being misled. This issue only affected Ubuntu 22.04
LTS and Ubuntu 23.04. (CVE-2023-2975)

It was discovered that OpenSSL incorrectly handled checking excessively
long DH keys or parameters. A remote attacker could possibly use this issue
to cause OpenSSL to consume resources, leading to a denial of service. This
issue only affected Ubuntu 22.04 LTS and Ubuntu 23.04. (CVE-2023-3446,
CVE-2023-3817)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6450-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6450.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0764,DFN-CERT-2024-0746,DFN-CERT-2024-0744,DFN-CERT-2024-0491,DFN-CERT-2024-0285,DFN-CERT-2024-0253,DFN-CERT-2024-0224,DFN-CERT-2024-0191,DFN-CERT-2024-0147,DFN-CERT-2024-0133,DFN-CERT-2024-0127,DFN-CERT-2023-3071,DFN-CERT-2023-3070,DFN-CERT-2023-2960,DFN-CERT-2023-2941,DFN-CERT-2023-2643,DFN-CERT-2023-2624,DFN-CERT-2023-2615,DFN-CERT-2023-2610,DFN-CERT-2023-2536,DFN-CERT-2023-2116,DFN-CERT-2023-1897,DFN-CERT-2023-1856,DFN-CERT-2023-1769,DFN-CERT-2023-1760,DFN-CERT-2023-1748,DFN-CERT-2023-1738,DFN-CERT-2023-1661,DFN-CERT-2023-1617,WID-SEC-2024-0123,WID-SEC-2024-0119,WID-SEC-2024-0064,WID-SEC-2024-0053,WID-SEC-2023-3032,WID-SEC-2023-2964,WID-SEC-2023-2741,WID-SEC-2023-2690,WID-SEC-2023-1926,WID-SEC-2023-1833,WID-SEC-2023-1760",,Ubuntu,freshly installed
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6673-1),The remote host is missing an update for the 'python-cryptography' package(s) announced via the USN-6673-1 advisory.,"
Vulnerable package:   python3-cryptography
Installed version:    python3-cryptography-38.0.4-4
Fixed version:      >=python3-cryptography-38.0.4-4ubuntu0.23.10.2
",1.3.6.1.4.1.25623.1.1.12.2024.6673.1,"CVE-2023-50782,CVE-2024-26130",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,68934128-1a5f-456e-9ccd-dd2b9a8b16c4,,Please install the updated package(s).,"'python-cryptography' package(s) on Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","Hubert Kario discovered that python-cryptography incorrectly handled
errors returned by the OpenSSL API when processing incorrect padding in
RSA PKCS#1 v1.5. A remote attacker could possibly use this issue to expose
confidential or sensitive information. (CVE-2023-50782)

It was discovered that python-cryptography incorrectly handled memory
operations when processing mismatched PKCS#12 keys. A remote attacker could
possibly use this issue to cause python-cryptography to crash, leading to a
denial of service. This issue only affected Ubuntu 23.10. (CVE-2024-26130)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6673-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6673.1)
Version used: 2024-03-05T04:08:40Z
",,,"DFN-CERT-2024-0575,DFN-CERT-2024-0566,DFN-CERT-2024-0524",,Ubuntu,freshly installed
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6539-1),The remote host is missing an update for the 'python-cryptography' package(s) announced via the USN-6539-1 advisory.,"
Vulnerable package:   python3-cryptography
Installed version:    python3-cryptography-38.0.4-4
Fixed version:      >=python3-cryptography-38.0.4-4ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6539.1,"CVE-2023-23931,CVE-2023-49083",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,332aeaf6-73fe-4964-a4a8-586d7dc92391,,Please install the updated package(s).,"'python-cryptography' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that the python-cryptography Cipher.update_into function
would incorrectly accept objects with immutable buffers. This would result
in corrupted output, contrary to expectations. This issue only affected
Ubuntu 20.04 LTS, Ubuntu 22.04 LTS, and Ubuntu 23.04. (CVE-2023-23931)

It was dicovered that python-cryptography incorrectly handled loading
certain PKCS7 certificates. A remote attacker could possibly use this
issue to cause python-cryptography to crash, resulting in a denial of
service. This issue only affected Ubuntu 22.04 LTS, Ubuntu 23.04, and
Ubuntu 23.10. (CVE-2023-49083)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6539-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6539.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0312,DFN-CERT-2024-0174,DFN-CERT-2023-3146,DFN-CERT-2023-3056,DFN-CERT-2023-3014,DFN-CERT-2023-2783,DFN-CERT-2023-1656,DFN-CERT-2023-1651,DFN-CERT-2023-1423,DFN-CERT-2023-1230,DFN-CERT-2023-0440,WID-SEC-2023-2922,WID-SEC-2023-2679,WID-SEC-2023-2266,WID-SEC-2023-2031,WID-SEC-2023-1818,WID-SEC-2023-1812,WID-SEC-2023-1793,WID-SEC-2023-1021",,Ubuntu,freshly installed
